trial,color1_target,color1_H,color1_L,color1_H_deltaE,color1_L_deltaE,color1_HL_deltaE,color2_target,color2_H,color2_L,color2_H_deltaE,color2_L_deltaE,color2_HL_deltaE,audio1_target,audio1_H,audio1_L,audio1_H_count,audio1_L_count,audio1_target_talker,audio1_H_talker,audio1_L_talker,audio1_target_file,audio1_H_file,audio1_L_file,audio2_target,audio2_H,audio2_L,audio2_H_count,audio2_L_count,audio2_target_talker,audio2_H_talker,audio2_L_talker,audio2_target_file,audio2_H_file,audio2_L_file,thisN,thisTrialN,thisRepN,Response,RT,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,inner.thisRepN,inner.thisTrialN,inner.thisN,inner.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,SFT1.thisRepN,SFT1.thisTrialN,SFT1.thisN,SFT1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,SFT_2.thisRepN,SFT_2.thisTrialN,SFT_2.thisN,SFT_2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,SFT_3.thisRepN,SFT_3.thisTrialN,SFT_3.thisN,SFT_3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,SFT_4.thisRepN,SFT_4.thisTrialN,SFT_4.thisN,SFT_4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,SFT_5.thisRepN,SFT_5.thisTrialN,SFT_5.thisN,SFT_5.thisIndex,thisRow.t,notes,piloting,studyintro.started,intro.started,confirm.started,studyintro.stopped,confirm.keys,confirm.rt,confirm.duration,practice_intro.started,prac_intro.started,key_resp_2.started,practice_intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,study_stage.started,Fix.started,Fix.stopped,stim1.started,stim2.started,stim1.stopped,stim2.stopped,audi1.started,audi1.stopped,audi2.started,audi2.stopped,study_stage.stopped,probe.started,Fixation.started,Fixation.stopped,targetV.started,targetA.started,targetA.stopped,targetV.stopped,probe.stopped,ResponseBox.duration,condition,TargetA,TargetC,Probe,inner.Response,feedback.started,answer.started,answer.stopped,feedback.stopped,Acc,col_type,aud_type,inner.RT,SFT_start.started,text.started,key_resp_3.started,SFT_start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,SFT1.Response,SFT1.RT,rest.started,timeout.started,breakend.started,rest.stopped,breakend.keys,breakend.rt,breakend.duration,SFT_2.Response,SFT_2.RT,SFT_3.Response,SFT_3.RT,SFT_4.Response,SFT_4.RT,SFT_5.Response,SFT_5.RT,End.started,EndExp.started,callExp.started,End.stopped,callExp.keys,callExp.rt,callExp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
6,#CA7242,#BFA784,#AD5800,36.07,27.43,56.97,#986112,#B63700,#9E5800,37.93,26.46,27.28,v,m,eth,7,379,T04,T04,T04,stimuli/T04_ava.wav,stimuli/T04_ama.wav,stimuli/T04_aetha.wav,k,g,f,1,17,T10,T10,T10,stimuli/T10_aka.wav,stimuli/T10_aga.wav,stimuli/T10_afa.wav,5,0,5,4,0.926,,,,,,,,,0,21,21,5,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.8677829999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.8528530000001,644.8677829999999,645.1683178999999,645.1850465,645.1849845666666,646.0522801,646.1858118,646.302498,no_response,10,stimuli/T04_ama.wav,#AD5800,5,,,,,,0,,,,,,,,,,,4,0.926,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
6,#CA7242,#BFA784,#AD5800,36.07,27.43,56.97,#986112,#B63700,#9E5800,37.93,26.46,27.28,v,m,eth,7,379,T04,T04,T04,stimuli/T04_ava.wav,stimuli/T04_ama.wav,stimuli/T04_aetha.wav,k,g,f,1,17,T10,T10,T10,stimuli/T10_aka.wav,stimuli/T10_aga.wav,stimuli/T10_afa.wav,6,0,6,4,0.773,,,,,,,,,0,21,21,5,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.3191999000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.3045946,646.3191999000001,646.6193906999999,646.6360422,646.6360573666666,647.4867343999999,,647.6036205,no_response,1,stimuli/T10_aka.wav,#986112,6,,,,,,1,,,,,,,,,,,4,0.773,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
6,#CA7242,#BFA784,#AD5800,36.07,27.43,56.97,#986112,#B63700,#9E5800,37.93,26.46,27.28,v,m,eth,7,379,T04,T04,T04,stimuli/T04_ava.wav,stimuli/T04_ama.wav,stimuli/T04_aetha.wav,k,g,f,1,17,T10,T10,T10,stimuli/T10_aka.wav,stimuli/T10_aga.wav,stimuli/T10_afa.wav,7,0,7,3,0.894,,,,,,,,,0,21,21,5,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.6201097000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.6057376000001,647.6201097000001,647.9205512000001,647.9373961000001,647.9372178666667,648.8714748,648.9381000999999,649.0214126000001,no_response,17,stimuli/T10_afa.wav,#9E5800,7,,,,,,1,,,,,,,,,,,3,0.894,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
6,#CA7242,#BFA784,#AD5800,36.07,27.43,56.97,#986112,#B63700,#9E5800,37.93,26.46,27.28,v,m,eth,7,379,T04,T04,T04,stimuli/T04_ava.wav,stimuli/T04_ama.wav,stimuli/T04_aetha.wav,k,g,f,1,17,T10,T10,T10,stimuli/T10_aka.wav,stimuli/T10_aga.wav,stimuli/T10_afa.wav,8,0,8,3,0.876,,,,,,,,,0,21,21,5,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.0381049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.0235944000001,649.0381049,649.3385294,649.3551207,649.3551960666666,650.2890765,650.3558049000001,650.4225732,no_response,15,stimuli/T10_afa.wav,#B63700,8,,,,,,1,,,,,,,,,,,3,0.876,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
6,#CA7242,#BFA784,#AD5800,36.07,27.43,56.97,#986112,#B63700,#9E5800,37.93,26.46,27.28,v,m,eth,7,379,T04,T04,T04,stimuli/T04_ava.wav,stimuli/T04_ama.wav,stimuli/T04_aetha.wav,k,g,f,1,17,T10,T10,T10,stimuli/T10_aka.wav,stimuli/T10_aga.wav,stimuli/T10_afa.wav,21,21,0,,,,,,,,,,,0,21,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
21,#9E481D,#210000,#680400,49.51,22.55,34.56,#009ED6,#426061,#00BDCC,43.85,28.49,46.4,sh,m,t,1,7,T12,T12,T12,stimuli/T12_asha.wav,stimuli/T12_ama.wav,stimuli/T12_ata.wav,t,g,k,1,97,T03,T03,T03,stimuli/T03_ata.wav,stimuli/T03_aga.wav,stimuli/T03_aka.wav,0,0,0,3,0.862,,,,,,,,,0,22,22,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.5928977000001,,,,,,,,,,,,,,,,,650.4358863,650.4387782000001,650.7394989,650.7561418,651.7403367,651.7574354999999,652.7413807,652.7412461666665,653.6752584999999,653.7420094666666,654.5758321999999,654.5758701,654.5778946,654.5928977000001,654.8929252,654.9096404,654.9095918666667,655.7602790000001,655.9105824000001,655.9773255,no_response,7,stimuli/T03_ata.wav,#426061,0,,,,,,1,,,,,,,,,,,3,0.862,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
21,#9E481D,#210000,#680400,49.51,22.55,34.56,#009ED6,#426061,#00BDCC,43.85,28.49,46.4,sh,m,t,1,7,T12,T12,T12,stimuli/T12_asha.wav,stimuli/T12_ama.wav,stimuli/T12_ata.wav,t,g,k,1,97,T03,T03,T03,stimuli/T03_ata.wav,stimuli/T03_aga.wav,stimuli/T03_aka.wav,1,0,1,3,0.76,,,,,,,,,0,22,22,20,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.9938576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.9802019000001,655.9938576,656.2942677000001,656.3109784999999,656.3109343666667,657.1616437,,657.2617622,no_response,16,stimuli/T12_ata.wav,#680400,1,,,,,,1,,,,,,,,,,,3,0.76,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
21,#9E481D,#210000,#680400,49.51,22.55,34.56,#009ED6,#426061,#00BDCC,43.85,28.49,46.4,sh,m,t,1,7,T12,T12,T12,stimuli/T12_asha.wav,stimuli/T12_ama.wav,stimuli/T12_ata.wav,t,g,k,1,97,T03,T03,T03,stimuli/T03_ata.wav,stimuli/T03_aga.wav,stimuli/T03_aka.wav,2,0,2,4,0.83,,,,,,,,,0,22,22,20,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.2782001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.2635413999999,657.2782001,657.5785148,657.5951305000001,657.5951814666666,658.4291516000001,658.595928,658.6126457,no_response,1,stimuli/T03_ata.wav,#009ED6,2,,,,,,1,,,,,,,,,,,4,0.83,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
21,#9E481D,#210000,#680400,49.51,22.55,34.56,#009ED6,#426061,#00BDCC,43.85,28.49,46.4,sh,m,t,1,7,T12,T12,T12,stimuli/T12_asha.wav,stimuli/T12_ama.wav,stimuli/T12_ata.wav,t,g,k,1,97,T03,T03,T03,stimuli/T03_ata.wav,stimuli/T03_aga.wav,stimuli/T03_aka.wav,3,0,3,3,0.934,,,,,,,,,0,22,22,20,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.6293992999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.6142973999999,658.6293992999999,658.9297611,658.9463207000001,658.9464277666666,659.7969585000001,659.9474436999999,660.0806817,no_response,13,stimuli/T03_ata.wav,#00BDCC,3,,,,,,1,,,,,,,,,,,3,0.934,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
21,#9E481D,#210000,#680400,49.51,22.55,34.56,#009ED6,#426061,#00BDCC,43.85,28.49,46.4,sh,m,t,1,7,T12,T12,T12,stimuli/T12_asha.wav,stimuli/T12_ama.wav,stimuli/T12_ata.wav,t,g,k,1,97,T03,T03,T03,stimuli/T03_ata.wav,stimuli/T03_aga.wav,stimuli/T03_aka.wav,4,0,4,3,1.666,,,,,,,,,0,22,22,20,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.0972119999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.0846525,660.0972119999999,660.3976780999999,660.4144726,660.4143447666665,661.2315031999999,661.4151231000001,662.2824083,no_response,9,stimuli/T03_aga.wav,#426061,4,,,,,,1,,,,,,,,,,,3,1.666,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
21,#9E481D,#210000,#680400,49.51,22.55,34.56,#009ED6,#426061,#00BDCC,43.85,28.49,46.4,sh,m,t,1,7,T12,T12,T12,stimuli/T12_asha.wav,stimuli/T12_ama.wav,stimuli/T12_ata.wav,t,g,k,1,97,T03,T03,T03,stimuli/T03_ata.wav,stimuli/T03_aga.wav,stimuli/T03_aka.wav,5,0,5,4,1.032,,,,,,,,,0,22,22,20,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.2991581000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.2934511000001,662.2991581000001,662.5994246,662.6159874,662.6160912666667,663.4666804999999,663.6166874,663.8504473,no_response,17,stimuli/T03_aka.wav,#00BDCC,5,,,,,,0,,,,,,,,,,,4,1.032,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
21,#9E481D,#210000,#680400,49.51,22.55,34.56,#009ED6,#426061,#00BDCC,43.85,28.49,46.4,sh,m,t,1,7,T12,T12,T12,stimuli/T12_asha.wav,stimuli/T12_ama.wav,stimuli/T12_ata.wav,t,g,k,1,97,T03,T03,T03,stimuli/T03_ata.wav,stimuli/T03_aga.wav,stimuli/T03_aka.wav,6,0,6,3,0.601,,,,,,,,,0,22,22,20,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.8669871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.8522095999999,663.8669871,664.1674568000001,664.1841655999999,664.1841234666667,,,664.9847709000001,no_response,1,stimuli/T03_ata.wav,#009ED6,6,,,,,,0,,,,,,,,,,,3,0.601,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
21,#9E481D,#210000,#680400,49.51,22.55,34.56,#009ED6,#426061,#00BDCC,43.85,28.49,46.4,sh,m,t,1,7,T12,T12,T12,stimuli/T12_asha.wav,stimuli/T12_ama.wav,stimuli/T12_ata.wav,t,g,k,1,97,T03,T03,T03,stimuli/T03_ata.wav,stimuli/T03_aga.wav,stimuli/T03_aka.wav,7,0,7,4,0.933,,,,,,,,,0,22,22,20,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.0179484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.0100448000001,665.0179484,665.3182552000001,665.3349278000001,665.3349218666667,666.2022946,666.3357243,666.4693225000001,no_response,2,stimuli/T12_ama.wav,#9E481D,7,,,,,,0,,,,,,,,,,,4,0.933,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
21,#9E481D,#210000,#680400,49.51,22.55,34.56,#009ED6,#426061,#00BDCC,43.85,28.49,46.4,sh,m,t,1,7,T12,T12,T12,stimuli/T12_asha.wav,stimuli/T12_ama.wav,stimuli/T12_ata.wav,t,g,k,1,97,T03,T03,T03,stimuli/T03_ata.wav,stimuli/T03_aga.wav,stimuli/T03_aka.wav,8,0,8,3,1.188,,,,,,,,,0,22,22,20,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.4857347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.4715276,666.4857347,666.7860969000001,666.8027682,666.8027635666667,667.6535822000001,667.8037187,668.1874106,no_response,4,stimuli/T12_ata.wav,#9E481D,8,,,,,,1,,,,,,,,,,,3,1.188,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
21,#9E481D,#210000,#680400,49.51,22.55,34.56,#009ED6,#426061,#00BDCC,43.85,28.49,46.4,sh,m,t,1,7,T12,T12,T12,stimuli/T12_asha.wav,stimuli/T12_ama.wav,stimuli/T12_ata.wav,t,g,k,1,97,T03,T03,T03,stimuli/T03_ata.wav,stimuli/T03_aga.wav,stimuli/T03_aka.wav,22,22,0,,,,,,,,,,,0,22,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
18,#BA651E,#938533,#E6A43A,34.92,26.7,30.89,#A0444F,#BF87B3,#920229,36.39,20.54,55.02,v,s,d,2,81,T06,T06,T06,stimuli/T06_ava.wav,stimuli/T06_asa.wav,stimuli/T06_ada.wav,zh,s,g,1,25,T05,T05,T05,stimuli/T05_azha.wav,stimuli/T05_asa.wav,stimuli/T05_aga.wav,0,0,0,4,0.75,,,,,,,,,0,23,23,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.4073917000001,,,,,,,,,,,,,,,,,668.2020336,668.2205681,668.5208471000001,668.5208471000001,669.5049889,669.5216654999999,670.5056337000001,670.5057870666667,671.3898690999999,671.5065090666667,672.3907356,672.3907721999999,672.3937567999999,672.4073917000001,672.7077317000001,672.7244541,672.7243983666667,673.6084311,,673.6751328,no_response,13,stimuli/T05_azha.wav,#920229,0,,,,,,0,,,,,,,,,,,4,0.75,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
18,#BA651E,#938533,#E6A43A,34.92,26.7,30.89,#A0444F,#BF87B3,#920229,36.39,20.54,55.02,v,s,d,2,81,T06,T06,T06,stimuli/T06_ava.wav,stimuli/T06_asa.wav,stimuli/T06_ada.wav,zh,s,g,1,25,T05,T05,T05,stimuli/T05_azha.wav,stimuli/T05_asa.wav,stimuli/T05_aga.wav,1,0,1,3,0.641,,,,,,,,,0,23,23,17,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.6918530999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.6767004999999,673.6918530999999,673.9920098,674.0088662999999,674.0086764666667,,,674.8428017000001,no_response,6,stimuli/T06_ava.wav,#938533,1,,,,,,1,,,,,,,,,,,3,0.641,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
18,#BA651E,#938533,#E6A43A,34.92,26.7,30.89,#A0444F,#BF87B3,#920229,36.39,20.54,55.02,v,s,d,2,81,T06,T06,T06,stimuli/T06_ava.wav,stimuli/T06_asa.wav,stimuli/T06_ada.wav,zh,s,g,1,25,T05,T05,T05,stimuli/T05_azha.wav,stimuli/T05_asa.wav,stimuli/T05_aga.wav,2,0,2,3,0.775,,,,,,,,,0,23,23,17,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.8760559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.8720585000001,674.8760559,675.1765152,675.1930398,675.1931818666667,676.010274,,676.1602525000001,no_response,15,stimuli/T05_aga.wav,#BF87B3,2,,,,,,1,,,,,,,,,,,3,0.775,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
18,#BA651E,#938533,#E6A43A,34.92,26.7,30.89,#A0444F,#BF87B3,#920229,36.39,20.54,55.02,v,s,d,2,81,T06,T06,T06,stimuli/T06_ava.wav,stimuli/T06_asa.wav,stimuli/T06_ada.wav,zh,s,g,1,25,T05,T05,T05,stimuli/T05_azha.wav,stimuli/T05_asa.wav,stimuli/T05_aga.wav,3,0,3,4,0.663,,,,,,,,,0,23,23,17,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.1771624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.1641165999999,676.1771624,676.4776598000001,676.4942907,676.4943264666667,677.3114106,,677.3612078000001,no_response,4,stimuli/T06_ada.wav,#BA651E,3,,,,,,0,,,,,,,,,,,4,0.663,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
18,#BA651E,#938533,#E6A43A,34.92,26.7,30.89,#A0444F,#BF87B3,#920229,36.39,20.54,55.02,v,s,d,2,81,T06,T06,T06,stimuli/T06_ava.wav,stimuli/T06_asa.wav,stimuli/T06_ada.wav,zh,s,g,1,25,T05,T05,T05,stimuli/T05_azha.wav,stimuli/T05_asa.wav,stimuli/T05_aga.wav,4,0,4,3,1.135,,,,,,,,,0,23,23,17,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.3781401000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.3651901000001,677.3781401000001,677.6783783999999,677.6951253,677.6950450666666,678.6292409,678.6961211,679.029638,no_response,9,stimuli/T05_asa.wav,#BF87B3,4,,,,,,1,,,,,,,,,,,3,1.135,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
18,#BA651E,#938533,#E6A43A,34.92,26.7,30.89,#A0444F,#BF87B3,#920229,36.39,20.54,55.02,v,s,d,2,81,T06,T06,T06,stimuli/T06_ava.wav,stimuli/T06_asa.wav,stimuli/T06_ada.wav,zh,s,g,1,25,T05,T05,T05,stimuli/T05_azha.wav,stimuli/T05_asa.wav,stimuli/T05_aga.wav,5,0,5,4,0.768,,,,,,,,,0,23,23,17,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0462233999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0342688999999,679.0462233999999,679.3464630999999,679.3633219999999,679.3631297666666,680.297147,,680.3306349,no_response,2,stimuli/T06_asa.wav,#BA651E,5,,,,,,0,,,,,,,,,,,4,0.768,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
18,#BA651E,#938533,#E6A43A,34.92,26.7,30.89,#A0444F,#BF87B3,#920229,36.39,20.54,55.02,v,s,d,2,81,T06,T06,T06,stimuli/T06_ava.wav,stimuli/T06_asa.wav,stimuli/T06_ada.wav,zh,s,g,1,25,T05,T05,T05,stimuli/T05_azha.wav,stimuli/T05_asa.wav,stimuli/T05_aga.wav,6,0,6,3,0.909,,,,,,,,,0,23,23,17,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.3473028000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.3336979999999,680.3473028000001,680.6477001999999,680.6642638999999,680.6643668666666,681.5982879000001,681.6650152,681.7650698,no_response,10,stimuli/T06_asa.wav,#E6A43A,6,,,,,,1,,,,,,,,,,,3,0.909,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
18,#BA651E,#938533,#E6A43A,34.92,26.7,30.89,#A0444F,#BF87B3,#920229,36.39,20.54,55.02,v,s,d,2,81,T06,T06,T06,stimuli/T06_ava.wav,stimuli/T06_asa.wav,stimuli/T06_ada.wav,zh,s,g,1,25,T05,T05,T05,stimuli/T05_azha.wav,stimuli/T05_asa.wav,stimuli/T05_aga.wav,7,0,7,4,1.199,,,,,,,,,0,23,23,17,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.7817726999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.7666906,681.7817726999999,682.0821773,682.0987752000001,682.0988439666667,682.983072,683.0995402000001,683.5001024999999,no_response,0,stimuli/T06_ava.wav,#BA651E,7,,,,,,1,,,,,,,,,,,4,1.199,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
18,#BA651E,#938533,#E6A43A,34.92,26.7,30.89,#A0444F,#BF87B3,#920229,36.39,20.54,55.02,v,s,d,2,81,T06,T06,T06,stimuli/T06_ava.wav,stimuli/T06_asa.wav,stimuli/T06_ada.wav,zh,s,g,1,25,T05,T05,T05,stimuli/T05_azha.wav,stimuli/T05_asa.wav,stimuli/T05_aga.wav,8,0,8,4,1.523,,,,,,,,,0,23,23,17,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.5162937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.5034802,683.5162937,683.8169809000001,683.8334686999999,683.8336475666667,684.7342358999999,684.8343307,685.551643,no_response,1,stimuli/T05_azha.wav,#A0444F,8,,,,,,1,,,,,,,,,,,4,1.523,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
18,#BA651E,#938533,#E6A43A,34.92,26.7,30.89,#A0444F,#BF87B3,#920229,36.39,20.54,55.02,v,s,d,2,81,T06,T06,T06,stimuli/T06_ava.wav,stimuli/T06_asa.wav,stimuli/T06_ada.wav,zh,s,g,1,25,T05,T05,T05,stimuli/T05_azha.wav,stimuli/T05_asa.wav,stimuli/T05_aga.wav,23,23,0,,,,,,,,,,,0,23,23,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
20,#D36A87,#FFA5E1,#F177CA,27.75,29.07,18.98,#0096B0,#00AAE1,#53CAE8,30.58,23.78,43.05,m,z,b,1,5,T09,T09,T09,stimuli/T09_ama.wav,stimuli/T09_aza.wav,stimuli/T09_aba.wav,s,n,sh,1,57,T07,T07,T07,stimuli/T07_asa.wav,stimuli/T07_ana.wav,stimuli/T07_asha.wav,0,0,0,3,1.163,,,,,,,,,0,24,24,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.8385155999999,,,,,,,,,,,,,,,,,685.574149,685.5849496999999,685.8852654,685.9020611999999,686.8860241,686.9029128,687.8869244,687.8870101666666,688.7542318000001,688.8878438666666,689.8217755999999,689.8218152,689.8251777999999,689.8385155999999,690.138719,690.1555925,690.1553856666667,691.0063072999999,691.1559666,691.5067168,no_response,9,stimuli/T07_ana.wav,#00AAE1,0,,,,,,1,,,,,,,,,,,3,1.163,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
