sound,target,confused,count,sound_file,target_file,talker,voice_base,condition
theta,s,0,45,aCa/T10/athetaa.wav,aCa/T10/asa.wav,T10,us3,confusable
theta,s,0,45,aCa/T11/athetaa.wav,aCa/T11/asa.wav,T11,us3,confusable
theta,s,0,45,aCa/T12/athetaa.wav,aCa/T12/asa.wav,T12,us3,confusable
theta,p,0,35,aCa/T01/athetaa.wav,aCa/T01/apa.wav,T01,us1,confusable
theta,p,0,35,aCa/T02/athetaa.wav,aCa/T02/apa.wav,T02,us1,confusable
theta,p,0,35,aCa/T03/athetaa.wav,aCa/T03/apa.wav,T03,us1,confusable
theta,p,0,35,aCa/T04/athetaa.wav,aCa/T04/apa.wav,T04,us1,confusable
theta,p,0,35,aCa/T05/athetaa.wav,aCa/T05/apa.wav,T05,us1,confusable
theta,p,0,35,aCa/T06/athetaa.wav,aCa/T06/apa.wav,T06,us1,confusable
theta,p,0,35,aCa/T07/athetaa.wav,aCa/T07/apa.wav,T07,us2,confusable
theta,p,0,35,aCa/T08/athetaa.wav,aCa/T08/apa.wav,T08,us2,confusable
theta,p,0,35,aCa/T09/athetaa.wav,aCa/T09/apa.wav,T09,us2,confusable
theta,p,0,35,aCa/T10/athetaa.wav,aCa/T10/apa.wav,T10,us3,confusable
theta,p,0,35,aCa/T11/athetaa.wav,aCa/T11/apa.wav,T11,us3,confusable
theta,p,0,35,aCa/T12/athetaa.wav,aCa/T12/apa.wav,T12,us3,confusable
theta,d,1,4,aCa/T01/athetaa.wav,aCa/T01/ada.wav,T01,us1,distinct
theta,d,1,4,aCa/T02/athetaa.wav,aCa/T02/ada.wav,T02,us1,distinct
theta,d,1,4,aCa/T03/athetaa.wav,aCa/T03/ada.wav,T03,us1,distinct
theta,d,1,4,aCa/T04/athetaa.wav,aCa/T04/ada.wav,T04,us1,distinct
theta,d,1,4,aCa/T05/athetaa.wav,aCa/T05/ada.wav,T05,us1,distinct
theta,d,1,4,aCa/T06/athetaa.wav,aCa/T06/ada.wav,T06,us1,distinct
theta,d,1,4,aCa/T07/athetaa.wav,aCa/T07/ada.wav,T07,us2,distinct
theta,d,1,4,aCa/T08/athetaa.wav,aCa/T08/ada.wav,T08,us2,distinct
theta,d,1,4,aCa/T09/athetaa.wav,aCa/T09/ada.wav,T09,us2,distinct
theta,d,1,4,aCa/T10/athetaa.wav,aCa/T10/ada.wav,T10,us3,distinct
theta,d,1,4,aCa/T11/athetaa.wav,aCa/T11/ada.wav,T11,us3,distinct
theta,d,1,4,aCa/T12/athetaa.wav,aCa/T12/ada.wav,T12,us3,distinct
theta,m,1,1,aCa/T01/athetaa.wav,aCa/T01/ama.wav,T01,us1,distinct
theta,m,1,1,aCa/T02/athetaa.wav,aCa/T02/ama.wav,T02,us1,distinct
theta,m,1,1,aCa/T03/athetaa.wav,aCa/T03/ama.wav,T03,us1,distinct
theta,m,1,1,aCa/T04/athetaa.wav,aCa/T04/ama.wav,T04,us1,distinct
theta,m,1,1,aCa/T05/athetaa.wav,aCa/T05/ama.wav,T05,us1,distinct
theta,m,1,1,aCa/T06/athetaa.wav,aCa/T06/ama.wav,T06,us1,distinct
theta,m,1,1,aCa/T07/athetaa.wav,aCa/T07/ama.wav,T07,us2,distinct
theta,m,1,1,aCa/T08/athetaa.wav,aCa/T08/ama.wav,T08,us2,distinct
theta,m,1,1,aCa/T09/athetaa.wav,aCa/T09/ama.wav,T09,us2,distinct
theta,m,1,1,aCa/T10/athetaa.wav,aCa/T10/ama.wav,T10,us3,distinct
theta,m,1,1,aCa/T11/athetaa.wav,aCa/T11/ama.wav,T11,us3,distinct
theta,m,1,1,aCa/T12/athetaa.wav,aCa/T12/ama.wav,T12,us3,distinct
theta,n,1,1,aCa/T01/athetaa.wav,aCa/T01/ana.wav,T01,us1,distinct
theta,n,1,1,aCa/T02/athetaa.wav,aCa/T02/ana.wav,T02,us1,distinct
theta,n,1,1,aCa/T03/athetaa.wav,aCa/T03/ana.wav,T03,us1,distinct
theta,n,1,1,aCa/T04/athetaa.wav,aCa/T04/ana.wav,T04,us1,distinct
theta,n,1,1,aCa/T05/athetaa.wav,aCa/T05/ana.wav,T05,us1,distinct
theta,n,1,1,aCa/T06/athetaa.wav,aCa/T06/ana.wav,T06,us1,distinct
theta,n,1,1,aCa/T07/athetaa.wav,aCa/T07/ana.wav,T07,us2,distinct
theta,n,1,1,aCa/T08/athetaa.wav,aCa/T08/ana.wav,T08,us2,distinct
theta,n,1,1,aCa/T09/athetaa.wav,aCa/T09/ana.wav,T09,us2,distinct
theta,n,1,1,aCa/T10/athetaa.wav,aCa/T10/ana.wav,T10,us3,distinct
theta,n,1,1,aCa/T11/athetaa.wav,aCa/T11/ana.wav,T11,us3,distinct
theta,n,1,1,aCa/T12/athetaa.wav,aCa/T12/ana.wav,T12,us3,distinct
s,theta,0,84,aCa/T01/asa.wav,aCa/T01/athetaa.wav,T01,us1,confusable
s,theta,0,84,aCa/T02/asa.wav,aCa/T02/athetaa.wav,T02,us1,confusable
s,theta,0,84,aCa/T03/asa.wav,aCa/T03/athetaa.wav,T03,us1,confusable
s,theta,0,84,aCa/T04/asa.wav,aCa/T04/athetaa.wav,T04,us1,confusable
s,theta,0,84,aCa/T05/asa.wav,aCa/T05/athetaa.wav,T05,us1,confusable
s,theta,0,84,aCa/T06/asa.wav,aCa/T06/athetaa.wav,T06,us1,confusable
s,theta,0,84,aCa/T07/asa.wav,aCa/T07/athetaa.wav,T07,us2,confusable
s,theta,0,84,aCa/T08/asa.wav,aCa/T08/athetaa.wav,T08,us2,confusable
s,theta,0,84,aCa/T09/asa.wav,aCa/T09/athetaa.wav,T09,us2,confusable
s,theta,0,84,aCa/T10/asa.wav,aCa/T10/athetaa.wav,T10,us3,confusable
s,theta,0,84,aCa/T11/asa.wav,aCa/T11/athetaa.wav,T11,us3,confusable
s,theta,0,84,aCa/T12/asa.wav,aCa/T12/athetaa.wav,T12,us3,confusable
s,sh,0,57,aCa/T01/asa.wav,aCa/T01/asha.wav,T01,us1,confusable
s,sh,0,57,aCa/T02/asa.wav,aCa/T02/asha.wav,T02,us1,confusable
s,sh,0,57,aCa/T03/asa.wav,aCa/T03/asha.wav,T03,us1,confusable
s,sh,0,57,aCa/T04/asa.wav,aCa/T04/asha.wav,T04,us1,confusable
s,sh,0,57,aCa/T05/asa.wav,aCa/T05/asha.wav,T05,us1,confusable
s,sh,0,57,aCa/T06/asa.wav,aCa/T06/asha.wav,T06,us1,confusable
s,sh,0,57,aCa/T07/asa.wav,aCa/T07/asha.wav,T07,us2,confusable
s,sh,0,57,aCa/T08/asa.wav,aCa/T08/asha.wav,T08,us2,confusable
s,sh,0,57,aCa/T09/asa.wav,aCa/T09/asha.wav,T09,us2,confusable
s,sh,0,57,aCa/T10/asa.wav,aCa/T10/asha.wav,T10,us3,confusable
s,sh,0,57,aCa/T11/asa.wav,aCa/T11/asha.wav,T11,us3,confusable
s,sh,0,57,aCa/T12/asa.wav,aCa/T12/asha.wav,T12,us3,confusable
s,f,0,29,aCa/T01/asa.wav,aCa/T01/afa.wav,T01,us1,confusable
s,f,0,29,aCa/T02/asa.wav,aCa/T02/afa.wav,T02,us1,confusable
s,f,0,29,aCa/T03/asa.wav,aCa/T03/afa.wav,T03,us1,confusable
s,f,0,29,aCa/T04/asa.wav,aCa/T04/afa.wav,T04,us1,confusable
s,f,0,29,aCa/T05/asa.wav,aCa/T05/afa.wav,T05,us1,confusable
s,f,0,29,aCa/T06/asa.wav,aCa/T06/afa.wav,T06,us1,confusable
s,f,0,29,aCa/T07/asa.wav,aCa/T07/afa.wav,T07,us2,confusable
s,f,0,29,aCa/T08/asa.wav,aCa/T08/afa.wav,T08,us2,confusable
s,f,0,29,aCa/T09/asa.wav,aCa/T09/afa.wav,T09,us2,confusable
s,f,0,29,aCa/T10/asa.wav,aCa/T10/afa.wav,T10,us3,confusable
s,f,0,29,aCa/T11/asa.wav,aCa/T11/afa.wav,T11,us3,confusable
s,f,0,29,aCa/T12/asa.wav,aCa/T12/afa.wav,T12,us3,confusable
s,zh,1,2,aCa/T01/asa.wav,aCa/T01/azha.wav,T01,us1,distinct
s,zh,1,2,aCa/T02/asa.wav,aCa/T02/azha.wav,T02,us1,distinct
s,zh,1,2,aCa/T03/asa.wav,aCa/T03/azha.wav,T03,us1,distinct
s,zh,1,2,aCa/T04/asa.wav,aCa/T04/azha.wav,T04,us1,distinct
s,zh,1,2,aCa/T05/asa.wav,aCa/T05/azha.wav,T05,us1,distinct
s,zh,1,2,aCa/T06/asa.wav,aCa/T06/azha.wav,T06,us1,distinct
s,zh,1,2,aCa/T07/asa.wav,aCa/T07/azha.wav,T07,us2,distinct
s,zh,1,2,aCa/T08/asa.wav,aCa/T08/azha.wav,T08,us2,distinct
s,zh,1,2,aCa/T09/asa.wav,aCa/T09/azha.wav,T09,us2,distinct
s,zh,1,2,aCa/T10/asa.wav,aCa/T10/azha.wav,T10,us3,distinct
s,zh,1,2,aCa/T11/asa.wav,aCa/T11/azha.wav,T11,us3,distinct
s,zh,1,2,aCa/T12/asa.wav,aCa/T12/azha.wav,T12,us3,distinct
s,eth,1,1,aCa/T01/asa.wav,aCa/T01/aetha.wav,T01,us1,distinct
s,eth,1,1,aCa/T02/asa.wav,aCa/T02/aetha.wav,T02,us1,distinct
s,eth,1,1,aCa/T03/asa.wav,aCa/T03/aetha.wav,T03,us1,distinct
s,eth,1,1,aCa/T04/asa.wav,aCa/T04/aetha.wav,T04,us1,distinct
s,eth,1,1,aCa/T05/asa.wav,aCa/T05/aetha.wav,T05,us1,distinct
s,eth,1,1,aCa/T06/asa.wav,aCa/T06/aetha.wav,T06,us1,distinct
s,eth,1,1,aCa/T07/asa.wav,aCa/T07/aetha.wav,T07,us2,distinct
s,eth,1,1,aCa/T08/asa.wav,aCa/T08/aetha.wav,T08,us2,distinct
s,eth,1,1,aCa/T09/asa.wav,aCa/T09/aetha.wav,T09,us2,distinct
s,eth,1,1,aCa/T10/asa.wav,aCa/T10/aetha.wav,T10,us3,distinct
s,eth,1,1,aCa/T11/asa.wav,aCa/T11/aetha.wav,T11,us3,distinct
s,eth,1,1,aCa/T12/asa.wav,aCa/T12/aetha.wav,T12,us3,distinct
s,n,1,1,aCa/T01/asa.wav,aCa/T01/ana.wav,T01,us1,distinct
s,n,1,1,aCa/T02/asa.wav,aCa/T02/ana.wav,T02,us1,distinct
s,n,1,1,aCa/T03/asa.wav,aCa/T03/ana.wav,T03,us1,distinct
s,n,1,1,aCa/T04/asa.wav,aCa/T04/ana.wav,T04,us1,distinct
s,n,1,1,aCa/T05/asa.wav,aCa/T05/ana.wav,T05,us1,distinct
s,n,1,1,aCa/T06/asa.wav,aCa/T06/ana.wav,T06,us1,distinct
s,n,1,1,aCa/T07/asa.wav,aCa/T07/ana.wav,T07,us2,distinct
s,n,1,1,aCa/T08/asa.wav,aCa/T08/ana.wav,T08,us2,distinct
s,n,1,1,aCa/T09/asa.wav,aCa/T09/ana.wav,T09,us2,distinct
s,n,1,1,aCa/T10/asa.wav,aCa/T10/ana.wav,T10,us3,distinct
s,n,1,1,aCa/T11/asa.wav,aCa/T11/ana.wav,T11,us3,distinct
s,n,1,1,aCa/T12/asa.wav,aCa/T12/ana.wav,T12,us3,distinct
sh,s,0,56,aCa/T01/asha.wav,aCa/T01/asa.wav,T01,us1,confusable
sh,s,0,56,aCa/T02/asha.wav,aCa/T02/asa.wav,T02,us1,confusable
sh,s,0,56,aCa/T03/asha.wav,aCa/T03/asa.wav,T03,us1,confusable
sh,s,0,56,aCa/T04/asha.wav,aCa/T04/asa.wav,T04,us1,confusable
sh,s,0,56,aCa/T05/asha.wav,aCa/T05/asa.wav,T05,us1,confusable
sh,s,0,56,aCa/T06/asha.wav,aCa/T06/asa.wav,T06,us1,confusable
sh,s,0,56,aCa/T07/asha.wav,aCa/T07/asa.wav,T07,us2,confusable
sh,s,0,56,aCa/T08/asha.wav,aCa/T08/asa.wav,T08,us2,confusable
sh,s,0,56,aCa/T09/asha.wav,aCa/T09/asa.wav,T09,us2,confusable
sh,s,0,56,aCa/T10/asha.wav,aCa/T10/asa.wav,T10,us3,confusable
sh,s,0,56,aCa/T11/asha.wav,aCa/T11/asa.wav,T11,us3,confusable
sh,s,0,56,aCa/T12/asha.wav,aCa/T12/asa.wav,T12,us3,confusable
sh,theta,0,9,aCa/T01/asha.wav,aCa/T01/athetaa.wav,T01,us1,confusable
sh,theta,0,9,aCa/T02/asha.wav,aCa/T02/athetaa.wav,T02,us1,confusable
sh,theta,0,9,aCa/T03/asha.wav,aCa/T03/athetaa.wav,T03,us1,confusable
sh,theta,0,9,aCa/T04/asha.wav,aCa/T04/athetaa.wav,T04,us1,confusable
sh,theta,0,9,aCa/T05/asha.wav,aCa/T05/athetaa.wav,T05,us1,confusable
sh,theta,0,9,aCa/T06/asha.wav,aCa/T06/athetaa.wav,T06,us1,confusable
sh,theta,0,9,aCa/T07/asha.wav,aCa/T07/athetaa.wav,T07,us2,confusable
sh,theta,0,9,aCa/T08/asha.wav,aCa/T08/athetaa.wav,T08,us2,confusable
sh,theta,0,9,aCa/T09/asha.wav,aCa/T09/athetaa.wav,T09,us2,confusable
sh,theta,0,9,aCa/T10/asha.wav,aCa/T10/athetaa.wav,T10,us3,confusable
sh,theta,0,9,aCa/T11/asha.wav,aCa/T11/athetaa.wav,T11,us3,confusable
sh,theta,0,9,aCa/T12/asha.wav,aCa/T12/athetaa.wav,T12,us3,confusable
sh,t,0,7,aCa/T01/asha.wav,aCa/T01/ata.wav,T01,us1,confusable
sh,t,0,7,aCa/T02/asha.wav,aCa/T02/ata.wav,T02,us1,confusable
sh,t,0,7,aCa/T03/asha.wav,aCa/T03/ata.wav,T03,us1,confusable
sh,t,0,7,aCa/T04/asha.wav,aCa/T04/ata.wav,T04,us1,confusable
sh,t,0,7,aCa/T05/asha.wav,aCa/T05/ata.wav,T05,us1,confusable
sh,t,0,7,aCa/T06/asha.wav,aCa/T06/ata.wav,T06,us1,confusable
sh,t,0,7,aCa/T07/asha.wav,aCa/T07/ata.wav,T07,us2,confusable
sh,t,0,7,aCa/T08/asha.wav,aCa/T08/ata.wav,T08,us2,confusable
sh,t,0,7,aCa/T09/asha.wav,aCa/T09/ata.wav,T09,us2,confusable
sh,t,0,7,aCa/T10/asha.wav,aCa/T10/ata.wav,T10,us3,confusable
sh,t,0,7,aCa/T11/asha.wav,aCa/T11/ata.wav,T11,us3,confusable
sh,t,0,7,aCa/T12/asha.wav,aCa/T12/ata.wav,T12,us3,confusable
sh,f,1,4,aCa/T01/asha.wav,aCa/T01/afa.wav,T01,us1,distinct
sh,f,1,4,aCa/T02/asha.wav,aCa/T02/afa.wav,T02,us1,distinct
sh,f,1,4,aCa/T03/asha.wav,aCa/T03/afa.wav,T03,us1,distinct
sh,f,1,4,aCa/T04/asha.wav,aCa/T04/afa.wav,T04,us1,distinct
sh,f,1,4,aCa/T05/asha.wav,aCa/T05/afa.wav,T05,us1,distinct
sh,f,1,4,aCa/T06/asha.wav,aCa/T06/afa.wav,T06,us1,distinct
sh,f,1,4,aCa/T07/asha.wav,aCa/T07/afa.wav,T07,us2,distinct
sh,f,1,4,aCa/T08/asha.wav,aCa/T08/afa.wav,T08,us2,distinct
sh,f,1,4,aCa/T09/asha.wav,aCa/T09/afa.wav,T09,us2,distinct
sh,f,1,4,aCa/T10/asha.wav,aCa/T10/afa.wav,T10,us3,distinct
sh,f,1,4,aCa/T11/asha.wav,aCa/T11/afa.wav,T11,us3,distinct
sh,f,1,4,aCa/T12/asha.wav,aCa/T12/afa.wav,T12,us3,distinct
sh,p,1,1,aCa/T01/asha.wav,aCa/T01/apa.wav,T01,us1,distinct
sh,p,1,1,aCa/T02/asha.wav,aCa/T02/apa.wav,T02,us1,distinct
sh,p,1,1,aCa/T03/asha.wav,aCa/T03/apa.wav,T03,us1,distinct
sh,p,1,1,aCa/T04/asha.wav,aCa/T04/apa.wav,T04,us1,distinct
sh,p,1,1,aCa/T05/asha.wav,aCa/T05/apa.wav,T05,us1,distinct
sh,p,1,1,aCa/T06/asha.wav,aCa/T06/apa.wav,T06,us1,distinct
sh,p,1,1,aCa/T07/asha.wav,aCa/T07/apa.wav,T07,us2,distinct
sh,p,1,1,aCa/T08/asha.wav,aCa/T08/apa.wav,T08,us2,distinct
sh,p,1,1,aCa/T09/asha.wav,aCa/T09/apa.wav,T09,us2,distinct
sh,p,1,1,aCa/T10/asha.wav,aCa/T10/apa.wav,T10,us3,distinct
sh,p,1,1,aCa/T11/asha.wav,aCa/T11/apa.wav,T11,us3,distinct
sh,p,1,1,aCa/T12/asha.wav,aCa/T12/apa.wav,T12,us3,distinct
sh,m,1,1,aCa/T01/asha.wav,aCa/T01/ama.wav,T01,us1,distinct
sh,m,1,1,aCa/T02/asha.wav,aCa/T02/ama.wav,T02,us1,distinct
sh,m,1,1,aCa/T03/asha.wav,aCa/T03/ama.wav,T03,us1,distinct
sh,m,1,1,aCa/T04/asha.wav,aCa/T04/ama.wav,T04,us1,distinct
sh,m,1,1,aCa/T05/asha.wav,aCa/T05/ama.wav,T05,us1,distinct
sh,m,1,1,aCa/T06/asha.wav,aCa/T06/ama.wav,T06,us1,distinct
sh,m,1,1,aCa/T07/asha.wav,aCa/T07/ama.wav,T07,us2,distinct
sh,m,1,1,aCa/T08/asha.wav,aCa/T08/ama.wav,T08,us2,distinct
sh,m,1,1,aCa/T09/asha.wav,aCa/T09/ama.wav,T09,us2,distinct
sh,m,1,1,aCa/T10/asha.wav,aCa/T10/ama.wav,T10,us3,distinct
sh,m,1,1,aCa/T11/asha.wav,aCa/T11/ama.wav,T11,us3,distinct
sh,m,1,1,aCa/T12/asha.wav,aCa/T12/ama.wav,T12,us3,distinct
b,v,0,81,aCa/T01/aba.wav,aCa/T01/ava.wav,T01,us1,confusable
b,v,0,81,aCa/T02/aba.wav,aCa/T02/ava.wav,T02,us1,confusable
b,v,0,81,aCa/T03/aba.wav,aCa/T03/ava.wav,T03,us1,confusable
b,v,0,81,aCa/T04/aba.wav,aCa/T04/ava.wav,T04,us1,confusable
b,v,0,81,aCa/T05/aba.wav,aCa/T05/ava.wav,T05,us1,confusable
b,v,0,81,aCa/T06/aba.wav,aCa/T06/ava.wav,T06,us1,confusable
b,v,0,81,aCa/T07/aba.wav,aCa/T07/ava.wav,T07,us2,confusable
b,v,0,81,aCa/T08/aba.wav,aCa/T08/ava.wav,T08,us2,confusable
b,v,0,81,aCa/T09/aba.wav,aCa/T09/ava.wav,T09,us2,confusable
b,v,0,81,aCa/T10/aba.wav,aCa/T10/ava.wav,T10,us3,confusable
b,v,0,81,aCa/T11/aba.wav,aCa/T11/ava.wav,T11,us3,confusable
b,v,0,81,aCa/T12/aba.wav,aCa/T12/ava.wav,T12,us3,confusable
b,eth,0,74,aCa/T01/aba.wav,aCa/T01/aetha.wav,T01,us1,confusable
b,eth,0,74,aCa/T02/aba.wav,aCa/T02/aetha.wav,T02,us1,confusable
b,eth,0,74,aCa/T03/aba.wav,aCa/T03/aetha.wav,T03,us1,confusable
b,eth,0,74,aCa/T04/aba.wav,aCa/T04/aetha.wav,T04,us1,confusable
b,eth,0,74,aCa/T05/aba.wav,aCa/T05/aetha.wav,T05,us1,confusable
b,eth,0,74,aCa/T06/aba.wav,aCa/T06/aetha.wav,T06,us1,confusable
b,eth,0,74,aCa/T07/aba.wav,aCa/T07/aetha.wav,T07,us2,confusable
b,eth,0,74,aCa/T08/aba.wav,aCa/T08/aetha.wav,T08,us2,confusable
b,eth,0,74,aCa/T09/aba.wav,aCa/T09/aetha.wav,T09,us2,confusable
b,eth,0,74,aCa/T10/aba.wav,aCa/T10/aetha.wav,T10,us3,confusable
b,eth,0,74,aCa/T11/aba.wav,aCa/T11/aetha.wav,T11,us3,confusable
b,eth,0,74,aCa/T12/aba.wav,aCa/T12/aetha.wav,T12,us3,confusable
b,z,0,19,aCa/T01/aba.wav,aCa/T01/aza.wav,T01,us1,confusable
b,z,0,19,aCa/T02/aba.wav,aCa/T02/aza.wav,T02,us1,confusable
b,z,0,19,aCa/T03/aba.wav,aCa/T03/aza.wav,T03,us1,confusable
b,z,0,19,aCa/T04/aba.wav,aCa/T04/aza.wav,T04,us1,confusable
b,z,0,19,aCa/T05/aba.wav,aCa/T05/aza.wav,T05,us1,confusable
b,z,0,19,aCa/T06/aba.wav,aCa/T06/aza.wav,T06,us1,confusable
b,z,0,19,aCa/T07/aba.wav,aCa/T07/aza.wav,T07,us2,confusable
b,z,0,19,aCa/T08/aba.wav,aCa/T08/aza.wav,T08,us2,confusable
b,z,0,19,aCa/T09/aba.wav,aCa/T09/aza.wav,T09,us2,confusable
b,z,0,19,aCa/T10/aba.wav,aCa/T10/aza.wav,T10,us3,confusable
b,z,0,19,aCa/T11/aba.wav,aCa/T11/aza.wav,T11,us3,confusable
b,z,0,19,aCa/T12/aba.wav,aCa/T12/aza.wav,T12,us3,confusable
b,n,1,4,aCa/T01/aba.wav,aCa/T01/ana.wav,T01,us1,distinct
b,n,1,4,aCa/T02/aba.wav,aCa/T02/ana.wav,T02,us1,distinct
b,n,1,4,aCa/T03/aba.wav,aCa/T03/ana.wav,T03,us1,distinct
b,n,1,4,aCa/T04/aba.wav,aCa/T04/ana.wav,T04,us1,distinct
b,n,1,4,aCa/T05/aba.wav,aCa/T05/ana.wav,T05,us1,distinct
b,n,1,4,aCa/T06/aba.wav,aCa/T06/ana.wav,T06,us1,distinct
b,n,1,4,aCa/T07/aba.wav,aCa/T07/ana.wav,T07,us2,distinct
b,n,1,4,aCa/T08/aba.wav,aCa/T08/ana.wav,T08,us2,distinct
b,n,1,4,aCa/T09/aba.wav,aCa/T09/ana.wav,T09,us2,distinct
b,n,1,4,aCa/T10/aba.wav,aCa/T10/ana.wav,T10,us3,distinct
b,n,1,4,aCa/T11/aba.wav,aCa/T11/ana.wav,T11,us3,distinct
b,n,1,4,aCa/T12/aba.wav,aCa/T12/ana.wav,T12,us3,distinct
b,zh,1,3,aCa/T01/aba.wav,aCa/T01/azha.wav,T01,us1,distinct
b,zh,1,3,aCa/T02/aba.wav,aCa/T02/azha.wav,T02,us1,distinct
b,zh,1,3,aCa/T03/aba.wav,aCa/T03/azha.wav,T03,us1,distinct
b,zh,1,3,aCa/T04/aba.wav,aCa/T04/azha.wav,T04,us1,distinct
b,zh,1,3,aCa/T05/aba.wav,aCa/T05/azha.wav,T05,us1,distinct
b,zh,1,3,aCa/T06/aba.wav,aCa/T06/azha.wav,T06,us1,distinct
b,zh,1,3,aCa/T07/aba.wav,aCa/T07/azha.wav,T07,us2,distinct
b,zh,1,3,aCa/T08/aba.wav,aCa/T08/azha.wav,T08,us2,distinct
b,zh,1,3,aCa/T09/aba.wav,aCa/T09/azha.wav,T09,us2,distinct
b,zh,1,3,aCa/T10/aba.wav,aCa/T10/azha.wav,T10,us3,distinct
b,zh,1,3,aCa/T11/aba.wav,aCa/T11/azha.wav,T11,us3,distinct
b,zh,1,3,aCa/T12/aba.wav,aCa/T12/azha.wav,T12,us3,distinct
b,p,1,1,aCa/T01/aba.wav,aCa/T01/apa.wav,T01,us1,distinct
b,p,1,1,aCa/T02/aba.wav,aCa/T02/apa.wav,T02,us1,distinct
b,p,1,1,aCa/T03/aba.wav,aCa/T03/apa.wav,T03,us1,distinct
b,p,1,1,aCa/T04/aba.wav,aCa/T04/apa.wav,T04,us1,distinct
b,p,1,1,aCa/T05/aba.wav,aCa/T05/apa.wav,T05,us1,distinct
b,p,1,1,aCa/T06/aba.wav,aCa/T06/apa.wav,T06,us1,distinct
b,p,1,1,aCa/T07/aba.wav,aCa/T07/apa.wav,T07,us2,distinct
b,p,1,1,aCa/T08/aba.wav,aCa/T08/apa.wav,T08,us2,distinct
b,p,1,1,aCa/T09/aba.wav,aCa/T09/apa.wav,T09,us2,distinct
b,p,1,1,aCa/T10/aba.wav,aCa/T10/apa.wav,T10,us3,distinct
b,p,1,1,aCa/T11/aba.wav,aCa/T11/apa.wav,T11,us3,distinct
b,p,1,1,aCa/T12/aba.wav,aCa/T12/apa.wav,T12,us3,distinct
d,g,0,107,aCa/T01/ada.wav,aCa/T01/aga.wav,T01,us1,confusable
d,g,0,107,aCa/T02/ada.wav,aCa/T02/aga.wav,T02,us1,confusable
d,g,0,107,aCa/T03/ada.wav,aCa/T03/aga.wav,T03,us1,confusable
d,g,0,107,aCa/T04/ada.wav,aCa/T04/aga.wav,T04,us1,confusable
d,g,0,107,aCa/T05/ada.wav,aCa/T05/aga.wav,T05,us1,confusable
d,g,0,107,aCa/T06/ada.wav,aCa/T06/aga.wav,T06,us1,confusable
d,g,0,107,aCa/T07/ada.wav,aCa/T07/aga.wav,T07,us2,confusable
d,g,0,107,aCa/T08/ada.wav,aCa/T08/aga.wav,T08,us2,confusable
d,g,0,107,aCa/T09/ada.wav,aCa/T09/aga.wav,T09,us2,confusable
d,g,0,107,aCa/T10/ada.wav,aCa/T10/aga.wav,T10,us3,confusable
d,g,0,107,aCa/T11/ada.wav,aCa/T11/aga.wav,T11,us3,confusable
d,g,0,107,aCa/T12/ada.wav,aCa/T12/aga.wav,T12,us3,confusable
d,zh,0,39,aCa/T01/ada.wav,aCa/T01/azha.wav,T01,us1,confusable
d,zh,0,39,aCa/T02/ada.wav,aCa/T02/azha.wav,T02,us1,confusable
d,zh,0,39,aCa/T03/ada.wav,aCa/T03/azha.wav,T03,us1,confusable
d,zh,0,39,aCa/T04/ada.wav,aCa/T04/azha.wav,T04,us1,confusable
d,zh,0,39,aCa/T05/ada.wav,aCa/T05/azha.wav,T05,us1,confusable
d,zh,0,39,aCa/T06/ada.wav,aCa/T06/azha.wav,T06,us1,confusable
d,zh,0,39,aCa/T07/ada.wav,aCa/T07/azha.wav,T07,us2,confusable
d,zh,0,39,aCa/T08/ada.wav,aCa/T08/azha.wav,T08,us2,confusable
d,zh,0,39,aCa/T09/ada.wav,aCa/T09/azha.wav,T09,us2,confusable
d,zh,0,39,aCa/T10/ada.wav,aCa/T10/azha.wav,T10,us3,confusable
d,zh,0,39,aCa/T11/ada.wav,aCa/T11/azha.wav,T11,us3,confusable
d,zh,0,39,aCa/T12/ada.wav,aCa/T12/azha.wav,T12,us3,confusable
d,eth,0,33,aCa/T01/ada.wav,aCa/T01/aetha.wav,T01,us1,confusable
d,eth,0,33,aCa/T02/ada.wav,aCa/T02/aetha.wav,T02,us1,confusable
d,eth,0,33,aCa/T03/ada.wav,aCa/T03/aetha.wav,T03,us1,confusable
d,eth,0,33,aCa/T04/ada.wav,aCa/T04/aetha.wav,T04,us1,confusable
d,eth,0,33,aCa/T05/ada.wav,aCa/T05/aetha.wav,T05,us1,confusable
d,eth,0,33,aCa/T06/ada.wav,aCa/T06/aetha.wav,T06,us1,confusable
d,eth,0,33,aCa/T07/ada.wav,aCa/T07/aetha.wav,T07,us2,confusable
d,eth,0,33,aCa/T08/ada.wav,aCa/T08/aetha.wav,T08,us2,confusable
d,eth,0,33,aCa/T09/ada.wav,aCa/T09/aetha.wav,T09,us2,confusable
d,eth,0,33,aCa/T10/ada.wav,aCa/T10/aetha.wav,T10,us3,confusable
d,eth,0,33,aCa/T11/ada.wav,aCa/T11/aetha.wav,T11,us3,confusable
d,eth,0,33,aCa/T12/ada.wav,aCa/T12/aetha.wav,T12,us3,confusable
d,b,1,12,aCa/T01/ada.wav,aCa/T01/aba.wav,T01,us1,distinct
d,b,1,12,aCa/T02/ada.wav,aCa/T02/aba.wav,T02,us1,distinct
d,b,1,12,aCa/T03/ada.wav,aCa/T03/aba.wav,T03,us1,distinct
d,b,1,12,aCa/T04/ada.wav,aCa/T04/aba.wav,T04,us1,distinct
d,b,1,12,aCa/T05/ada.wav,aCa/T05/aba.wav,T05,us1,distinct
